Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
-3.29324384,-1.2459392,3.9077184,1.0477216,1.982176,1.699008,-0.2265344,6.229696,32.56432,-7.9570208,-6,199,594,40,47,1487,5,52,1330,326,953,1327,0,0,0,5
-4.3041536,-1.274256,4.7855392,0.7362368,2.265344,1.41584,-0.07645536,6.229696,32.5926368,-7.9570208,-6,195,605,22,71,1497,3,42,1330,314,952,1313,0,0,0,5
-5.61522144,-1.4724736,4.4457376,0.7645536,4.24752,1.699008,-0.18689088,6.512864,32.7625376,-8.5516736,-6,197,593,31,49,1498,4,47,1330,289,949,1281,0,0,0,5
-5.47646912,0.1699008,3.4546496,0.849504,5.946528,2.265344,-0.30865312,4.530688,33.838576,-7.9853376,-6,225,585,19,38,1416,12,29,1260,289,947,1279,0,0,0,5
-5.63787488,-1.2176224,2.7750464,0.6229696,5.946528,1.41584,-0.41625696,3.398016,33.8102592,-7.9853376,-6,190,621,20,55,1442,13,23,1280,289,946,1278,0,0,0,5
-5.78512224,-1.5857408,4.7289056,0.283168,5.380192,1.41584,-0.4105936,4.24752,33.9518432,-8.5516736,-6,213,555,15,3,1434,14,18,1270,289,944,1276,0,0,0,5
-7.1783088,-3.2847488,0.3681184,0.1699008,5.097024,1.699008,-0.38510848,5.380192,33.9235264,-8.5799904,-6,228,490,35,39,1416,0,24,1270,312,942,1300,0,0,0,7
-4.31548032,-1.274256,1.5007904,0.2265344,3.964352,1.41584,-0.3398016,2.548512,32.3094688,-8.5799904,-6,190,586,61,122,1416,9,49,1260,277,940,1258,0,0,0,18
-5.1536576,-1.2176224,0.4813856,0,4.530688,1.982176,-0.34546496,6.229696,31.6298656,-8.5799904,-6,211,578,57,14,1416,17,19,1270,311,961,1318,0,0,0,19
-4.29849024,-1.2459392,0.0566336,0.3681184,5.66336,1.699008,-0.35396,5.097024,32.0546176,-9.1463264,-6,209,532,49,37,1417,-7,64,1280,310,970,1326,0,0,0,17
-4.0068272,-0.566336,0.991088,0.3964352,4.530688,1.982176,-0.440892576,4.530688,31.0918464,-8.5799904,-6,243,540,64,117,1381,9,94,1290,275,979,1294,0,0,0,15
-4.769398624,-0.849504,-0.3964352,0.5097024,4.813856,1.699008,-0.534621184,5.097024,30.6104608,-8.5799904,-6,196,534,56,11,1471,0,110,1390,287,978,1308,0,0,0,12
-4.703986816,-0.7928704,-0.0566336,0.1699008,4.530688,1.699008,-0.513383584,4.813856,30.4688768,-8.8631584,-6,223,513,56,59,1500,5,107,1410,299,977,1321,0,0,0,24
-1.695326816,-0.9627712,0.3398016,0.7645536,3.398016,3.114848,-0.13025728,5.946528,31.8280832,-9.0896928,-6,204,699,72,100,1461,-49,269,1300,296,972,1312,0,0,0,57
4.71757888,1.0760384,-1.1043552,2.1803936,3.964352,9.344544,0.13592064,9.627712,38.1710464,-16.9334464,64,365,935,164,225,1346,106,365,1070,547,970,1653,0,0,0,44
4.16823296,0.6229696,2.265344,1.8689088,20.671264,7.362368,0.64845472,7.645536,36.8401568,-16.7635456,84,292,748,139,60,1334,84,348,1080,370,963,1425,0,0,0,58
3.65569888,0.4530688,2.0104928,1.5291072,21.803936,7.362368,0.4813856,1.699008,35.9906528,-16.5370112,52,303,733,129,175,1320,118,418,1060,355,958,1401,0,0,0,68
4.0776192,0.2265344,3.0015808,1.8972256,24.635616,6.512864,0.637128,-1.699008,35.4809504,-14.6114688,75,254,624,130,124,1414,87,322,1180,344,957,1387,0,0,0,73
0.5238608,0.0566336,2.5201952,1.132672,25.48512,4.813856,0.5097024,-3.964352,33.4987744,-12.7708768,29,270,591,96,46,1253,62,201,1070,292,960,1324,0,0,0,41
-0.7362368,-0.1132672,2.6334624,0.6512864,23.502944,3.398016,0.37661344,-5.66336,29.7043232,-13.733648,20,252,575,32,89,1231,37,166,1060,350,982,1419,0,0,0,30
-2.30215584,-0.1132672,-8.211872,0.70792,23.2764096,3.964352,0.2973264,-6.229696,30.7803616,-16.3954272,1,284,657,113,51,1063,28,153,900,308,973,1358,0,0,0,19
3.4404912,-0.2265344,-4.8421728,0.7928704,21.94552,3.114848,0.29166304,-12.74256,31.0918464,-15.0645376,12,263,568,72,2,1210,20,183,1070,307,970,1354,0,0,0,36
1.46397856,-0.141584,-3.5679168,0.5380192,20.954432,3.964352,0.27467296,-7.362368,31.431648,-15.4609728,15,267,580,72,77,1227,20,182,1080,306,967,1349,0,0,0,36
0.06512864,-0.3398016,-2.5768288,0.6229696,19.6518592,3.964352,0.23502944,-6.796032,31.2051136,-15.3193888,15,244,529,65,46,1206,12,158,1080,295,965,1333,0,0,0,31
-1.31106784,-0.5097024,-1.9538592,0.6796032,20.0766112,3.114848,0.1840592,-5.380192,30.723728,-15.2061216,6,277,657,72,9,1202,28,142,1060,280,960,1310,0,0,0,33
-1.8264336,-0.5380192,-2.548512,0.7928704,21.3508672,3.681184,-0.00283168,-7.0792,30.4688768,-15.6308736,21,264,550,61,57,1120,20,146,990,294,961,1328,0,0,0,29
-1.63954272,-0.5946528,-1.41584,0.283168,21.3225504,3.114848,-0.01982176,-8.211872,30.0724416,-15.9140416,10,253,588,63,41,1211,12,165,1090,289,943,1304,0,0,0,33
-2.18888864,-0.5097024,-1.2176224,0.6512864,21.4358176,3.964352,0.00849504,-7.362368,29.874224,-15.4609728,6,299,515,67,83,1206,45,146,1080,314,966,1358,0,0,0,34
-1.36770144,-0.2548512,-0.9344544,1.0194048,26.9292768,4.24752,0.18972256,-8.778208,31.0918464,-12.0063232,15,307,560,84,71,950,12,233,830,343,982,1410,0,0,0,45
-0.41625696,-0.0283168,-0.0849504,2.2087104,22.9649248,5.097024,0.0991088,-9.91088,31.714816,-10.9302848,62,289,554,135,52,895,45,255,740,356,982,1426,0,0,0,59
-0.8919792,0.6796032,1.4441568,1.840592,20.3031456,4.813856,0.2548512,-5.097024,30.3839264,-7.5889024,45,323,565,108,114,913,45,187,740,305,941,1322,0,0,0,63
-2.4635616,-1.5291072,4.4740544,1.1043552,18.689088,3.964352,0.26334624,-4.24752,30.1857088,-6.6261312,26,305,535,83,46,948,37,189,850,309,878,1264,0,0,0,73
-2.18888864,-0.566336,2.7750464,1.41584,15.8007744,4.813856,0.28883136,-3.114848,31.0918464,-7.0792,33,317,714,83,122,898,46,359,730,309,876,1262,0,0,0,31
-1.95952256,-1.557424,2.4635616,1.3875232,3.7378176,18.122752,0.32281152,-1.699008,31.14848,-7.645536,77,321,801,88,103,1028,29,565,730,298,939,1311,0,0,0,8
-1.71033472,0.1982176,-0.3964352,1.1043552,16.6785952,12.176224,0.33696992,3.114848,30.3839264,-8.1269216,56,277,666,90,41,1070,29,272,820,303,1040,1419,0,0,0,8
-1.15815712,-1.41584,-1.0194048,0.6229696,21.4358176,8.49504,0.27184128,-4.530688,30.4688768,-8.1835552,50,295,578,90,65,1038,38,206,820,306,1040,1423,0,0,0,49
0.03964352,-0.70792,-4.6156384,2.973264,21.4358176,6.796032,0.18122752,-7.928704,30.1857088,-8.5233568,32,285,574,76,81,1008,21,140,820,288,1040,1399,0,0,0,29
-0.71924672,0.3398016,6.4562304,1.9255424,18.6324544,5.946528,0.1982176,-6.229696,32.422736,-10.0241472,72,220,566,64,91,1022,29,169,820,299,1080,1453,0,0,0,53
-6.6827648,-1.41584,13.733648,1.41584,16.4520608,5.097024,0.19255424,0.283168,29.7609568,-11.5249376,92,325,606,49,67,756,38,114,560,323,1260,1663,0,0,0,104
-9.50878144,0.70792,11.2984032,1.1893056,7.928704,4.530688,0.19538592,3.114848,31.14848,-11.6382048,73,286,628,46,67,605,21,214,390,338,1260,1682,0,0,0,44
-8.09577312,0.424752,5.8615776,1.840592,8.2685056,5.66336,0.26334624,2.548512,30.3556096,-10.5621664,87,314,610,36,105,605,46,215,390,343,1670,2098,0,0,0,51
0.61447456,-0.4530688,0.283168,4.1908864,3.6245504,13.592064,0.51253408,-0.283168,32.9041216,-10.2506816,127,345,927,67,150,940,133,583,650,424,1710,2239,0,0,0,31
3.48013472,0.3114848,1.8972256,5.380192,20.8694816,16.423744,0.67110816,-3.964352,32.7625376,-10.7320672,181,323,798,112,137,1081,100,538,740,402,1700,2202,0,0,0,29
-0.07645536,-0.3681184,3.8510848,5.2102912,28.741552,13.308896,0.46156384,-6.229696,31.3750144,-10.1374144,155,312,651,69,150,876,74,360,710,361,1690,2140,0,0,0,39
-0.99958304,-0.566336,2.1520768,4.530688,-17.839584,55.784096,0.39926688,-9.061376,31.6581824,-12.7708768,109,299,1409,54,71,1191,120,1467,740,300,1680,2054,0,0,0,36
9.82309792,-1.982176,-8.0136544,5.5500928,87.498912,111.001856,1.0194048,-67.393984,40.0116384,-33.4987744,316,484,3022,99,249,2534,342,4194,1340,432,1680,2336,0,0,0,73
32.9607552,1.699008,-1.1893056,9.1180096,148.9746848,61.730624,1.5857408,-9.061376,41.5407456,-61.9005248,695,455,2070,229,288,2665,198,2152,1590,451,1670,2355,0,0,0,53
17.9528512,-1.8972256,-14.583152,8.4667232,125.7832256,37.944512,1.18364224,1.132672,41.5124288,-86.7060416,334,621,2559,206,274,3234,222,2194,2400,669,1670,2686,0,0,0,77
37.32720576,10.7037504,-19.255424,12.600976,154.9778464,55.500928,2.2087104,-28.033632,57.9361728,-104.2907744,745,815,3098,802,676,3653,324,2967,2390,844,1660,2941,0,0,0,138
45.3635136,9.3728608,-22.370272,14.724736,157.5546752,67.677152,2.7467296,-11.32672,69.0363584,-95.3143488,887,1084,3611,842,990,3634,418,4076,2390,1283,1670,3618,0,0,0,293
73.6803136,28.8548192,-20.388096,30.582144,203.7676928,115.532544,4.95544,-50.97024,114.966208,-114.5980896,1971,2288,5583,2947,2056,5199,457,5636,2560,2783,1660,5887,0,0,0,687
62.1270592,22.1437376,11.043552,22.65344,224.8637088,58.04944,3.0582144,14.1584,73.340512,-144.8970656,1454,1217,3099,1158,874,5736,350,2842,4190,1431,1650,3823,0,0,0,220
13.0540448,10.2506816,1.132672,20.104928,193.403744,37.661344,1.83776032,28.3168,56.350432,-127.5955008,749,800,2208,604,503,5306,193,1908,4190,935,1690,3109,0,0,0,225
14.24618208,7.1358336,-6.796032,18.40592,171.6564416,27.467296,1.36203808,5.66336,49.271232,-124.59392,524,682,1782,392,339,5103,135,1428,4190,721,1700,2795,0,0,0,162
14.72190432,1.274256,-9.627712,16.99008,164.095856,20.104928,1.12417696,-5.66336,45.873216,-123.5178816,389,609,1611,271,254,5038,105,1282,4260,648,1690,2675,0,0,0,366
17.79144544,8.5799904,-30.015808,20.104928,158.3758624,21.520768,1.06471168,-22.65344,47.005888,-127.850352,303,682,1853,296,289,5049,138,1427,4200,733,1690,2803,0,0,0,186
37.67267072,9.9958304,-19.538592,28.033632,180.9160352,35.112832,1.5857408,-33.98016,55.784096,-135.071136,363,791,2190,549,509,5055,140,2049,3840,816,1680,2919,0,0,0,220
51.3100416,13.1106784,-41.342528,32.847488,149.7392384,89.764256,3.7095008,-36.81184,84.9504,-101.7422624,501,1555,3819,1590,1479,5108,263,4709,3050,1874,1680,4525,0,0,0,260
100.1565216,22.9649248,24.06928,34.546496,225.4866784,90.330592,4.1625696,-33.98016,99.675136,-111.5965088,1897,1801,4295,1342,1091,4818,318,4198,2070,1835,1680,4467,0,0,0,185
14.7530528,9.769296,11.893056,26.334624,190.4021632,52.102912,2.3786112,39.64352,72.491008,-96.6169216,1135,1266,2973,806,676,4672,245,2602,3070,1292,1680,3642,0,0,0,473
16.5370112,7.8720704,15.007904,26.2213568,160.273088,34.263328,1.84625536,16.99008,64.6755712,-103.9792896,239,917,2339,465,521,4286,179,1886,3030,975,1670,3150,0,0,0,263
8.54601024,9.0047424,5.946528,22.8516576,154.892896,25.768288,1.5998992,8.49504,58.8139936,-104.205824,240,759,2057,360,367,4082,144,1566,3400,834,1670,2937,0,0,0,184
8.7923664,5.1819744,8.6932576,21.520768,124.877088,20.388096,1.4016816,8.49504,54.3965728,-71.0468512,269,685,1807,286,267,4492,121,1242,3680,744,1670,2799,0,0,0,120
8.990584,3.9360352,7.1924672,16.2538432,56.350432,20.388096,1.26576096,8.49504,52.1878624,-2.3219776,327,668,1670,249,253,3707,109,1070,2720,674,1670,2694,0,0,0,121
11.95818464,1.5291072,13.6203808,13.308896,-26.90096,15.57424,1.1893056,4.24752,50.8003392,81.2125824,270,645,1587,224,201,2213,84,904,1660,662,1670,2675,0,0,0,97
7.78712,1.1609888,7.78712,10.3922656,21.803936,13.592064,1.06754336,10.477216,48.3367776,30.015808,227,618,1449,197,175,1770,97,800,1310,633,1680,2641,0,0,0,80
13.00590624,0.424752,4.0493024,9.769296,35.396,13.025728,1.03639488,0.849504,47.0342048,-0.424752,190,594,1382,174,135,1756,85,760,1320,614,1690,2622,0,0,0,72
14.16972672,-0.141584,1.8972256,9.5144448,41.05936,10.760384,0.94294944,-6.796032,45.7882656,-11.043552,160,504,1261,153,150,1701,72,714,1310,584,1680,2568,0,0,0,101
14.82950816,0.3398016,1.9538592,9.061376,36.81184,9.627712,0.98542464,-7.928704,44.2308416,-7.1641504,137,574,1193,146,164,1713,164,663,1320,566,1680,2539,0,0,0,64
43.38700096,9.2879104,-19.1704736,20.9261152,48.704896,24.635616,7.4473184,-21.520768,62.4102272,-16.2255264,295,923,2350,572,886,2262,722,1727,1310,903,1710,3081,0,0,0,207
124.3957024,27.2124448,0,27.892048,101.374144,44.740544,8.778208,-42.4752,76.313776,-16.3671104,936,989,2554,1308,1478,2886,688,2060,1300,1096,1700,3364,0,0,0,134
21.4075008,16.28216,13.592064,22.9082912,77.588032,31.431648,5.238608,75.03952,61.9005248,2.0671264,641,829,1998,682,837,2434,469,1437,1310,874,1690,3017,0,0,0,363
7.928704,11.2134528,5.380192,23.9560128,47.572224,24.352448,4.2758368,58.898944,57.1433024,13.9318656,405,781,1737,582,667,2208,518,1272,1310,870,1690,3011,0,0,0,359
62.6933952,23.9560128,-3.681184,30.8086784,49.271232,32.56432,7.8437536,2.265344,72.3777408,2.2370272,581,918,2072,1663,1415,3477,663,2042,2220,1362,1690,3758,0,0,0,393
90.2739584,27.750464,10.194048,30.582144,82.685056,34.263328,8.6083072,5.380192,65.270224,-24.635616,852,863,1865,1202,1186,3952,645,1777,2650,1168,1840,3614,0,0,0,315
78.1826848,43.2114368,-23.786112,45.023712,109.01968,31.714816,7.5322688,5.66336,79.711792,-69.1496256,382,1119,1933,2639,1809,5239,788,2189,4060,3553,2090,6449,0,0,0,571
158.5457632,68.2718048,41.342528,54.934592,172.449312,37.095008,17.0467136,-42.4752,86.36624,-92.454352,1047,1337,2093,2645,1855,6319,1398,2658,4460,3098,2140,5940,0,0,0,727
180.1797984,66.827648,96.843456,49.5544,229.649248,37.944512,25.060368,22.65344,75.3510048,-91.7747488,1161,984,1813,1662,1346,6173,1791,2166,4510,1677,2130,4187,0,0,0,858
95.6824672,35.962336,86.649408,41.625696,144.698848,36.81184,12.600976,110.43552,68.385072,-17.1882976,350,986,1618,1161,1027,4704,1379,1733,3370,1659,2110,4145,0,0,0,728
57.7379552,24.4090816,64.279136,36.245504,54.368256,31.997984,5.8898944,96.27712,62.5518112,41.3708448,149,808,1402,821,774,4543,852,1457,3400,1149,2100,3509,0,0,0,693
39.7284704,15.3477056,51.536576,34.829664,31.997984,27.467296,5.1253408,74.756352,57.6813216,56.9450848,309,741,1415,650,597,3544,595,1193,2310,986,2220,3429,0,0,0,629
30.8086784,16.7352288,42.192032,29.166304,-99.1088,24.06928,5.3235584,56.916768,55.6991456,174.0350528,326,689,1269,647,570,2731,469,1115,1930,984,2510,3717,0,0,0,370
33.413824,22.0021536,37.378176,25.768288,-185.758208,22.087104,6.8809824,37.661344,54.8213248,243.1563616,251,639,1144,1436,744,2725,431,1076,1980,1007,2480,3715,0,0,0,454
24.6072992,20.3314624,32.847488,21.803936,-208.694816,20.104928,3.9360352,31.997984,54.0567712,262.1852512,279,589,1248,1203,666,2235,334,954,1550,994,2450,3669,0,0,0,295
24.635616,17.4997824,22.936608,19.6235424,-223.419552,21.2376,3.4829664,22.087104,53.4054848,275.4658304,315,613,1137,1187,686,2255,291,1016,1540,1011,1670,2910,0,0,0,321
25.0886848,14.4698848,16.706912,18.689088,-228.233408,26.334624,3.4546496,13.308896,55.92568,269.151184,498,661,1181,1196,703,2362,257,1238,1540,1120,1650,3023,0,0,0,330
29.449472,12.317808,21.2376,17.4714656,-226.5344,28.033632,3.0582144,3.964352,56.7468672,265.7248512,481,727,1208,930,645,2418,205,1288,1520,1128,1640,3024,0,0,0,385
21.379184,14.2433504,34.546496,12.6292928,-287.41552,24.635616,2.6051456,6.229696,54.0001376,330.9384416,481,701,1199,677,564,2683,202,1172,1900,990,1550,2764,0,0,0,309
8.0419712,11.2134528,38.794016,9.8542464,-233.330432,21.520768,3.8510848,13.025728,51.1967744,273.8517728,325,627,1251,641,418,2601,203,1061,1900,874,1540,2612,0,0,0,257
4.3607872,7.1641504,35.962336,9.1746432,-208.977984,19.255424,-10.2223648,12.459392,49.5260832,246.0446752,284,588,1074,515,407,2572,144,950,1910,787,1550,2516,0,0,0,212
17.6413664,6.229696,42.2203488,9.1463264,-195.669088,17.273248,-6.4279136,0,47.7421248,244.3173504,231,557,1181,434,313,2083,243,824,1540,689,1160,2006,0,0,0,222
-5.380192,5.4934592,46.8076704,7.503952,-279.769984,15.57424,0.3681184,3.114848,46.8076704,319.1020192,206,514,927,411,293,2038,271,829,1530,632,1150,1925,0,0,0,208
-15.291072,3.4263328,47.0908384,5.946528,-322.245184,14.441568,0.3681184,8.211872,45.165296,356.366928,212,528,1050,358,273,1631,355,745,1150,607,1140,1885,0,0,0,129
4.530688,10.335632,24.210864,8.6932576,-296.476896,18.40592,5.1819744,1.982176,52.0179616,326.5210208,358,633,1409,529,423,1785,867,1406,1170,976,1140,2338,0,0,0,151
105.621664,28.3168,-12.176224,17.556416,-264.195744,36.81184,17.3581984,-15.857408,66.4878464,293.645216,1239,894,2334,1023,684,3454,1093,2482,2290,1758,1340,3496,0,0,0,148
180.944352,21.5774016,0.283168,25.3718528,-176.696832,52.102912,18.2077024,24.635616,70.1123968,231.2916224,785,1059,3776,862,599,3773,1301,3134,2490,1966,1950,4362,0,0,0,420
362.45504,58.7290432,-56.350432,38.510848,-129.407776,152.061216,67.7621024,76.45536,116.4386816,217.0765888,2660,1948,11753,2264,997,6261,3378,8556,2770,3861,2560,7297,0,0,0,375
459.015328,51.0551904,93.728608,39.0205504,45.873216,125.443424,39.4453024,158.57408,140.9043968,171.9679264,4239,2185,9551,1570,1009,7867,3056,6199,4530,3869,2590,7336,0,0,0,358
229.932416,30.6954112,118.93056,35.7641184,-50.97024,54.085088,21.0393824,288.83136,107.037504,170.5237696,592,1733,5953,959,751,7137,2298,3706,4950,2605,2880,6075,0,0,0,647
111.285024,22.4552224,49.271232,31.7997664,-53.235584,47.572224,14.5265184,246.35616,97.69296,141.9804352,777,1596,5328,840,665,7376,1357,3165,5450,2215,2880,5598,0,0,0,358
124.310752,23.2764096,22.65344,30.3839264,-39.64352,40.493024,12.5443424,147.24736,95.427616,110.3505696,1014,1534,5145,808,632,7303,988,3001,5390,2042,2860,5364,0,0,0,303
151.211712,34.3199616,-16.706912,45.023712,-13.308896,69.37616,19.3403744,110.43552,131.67312,91.32168,1797,2245,7563,1997,1299,8093,1579,5424,5390,4110,2610,7651,0,0,0,481
396.718368,138.9222208,79.003872,91.746432,176.696832,146.397856,95.2293984,121.76224,220.87104,61.730624,3383,3617,13385,5920,3821,8412,4608,9377,1410,7727,2100,11579,0,0,0,1247
407.76192,117.51472,326.209536,85.516736,331.872896,115.815712,50.403904,274.67296,199.350272,35.112832,3441,3033,9418,4310,3218,5216,4571,6752,50,5510,2100,8859,0,0,0,1406
455.90048,151.0418112,69.942496,123.8010496,293.928384,306.387776,120.5163008,212.376,410.6785504,-64.279136,2204,8113,22229,9996,5770,9920,6736,20423,50,17075,2230,23176,0,0,0,4187
885.749504,241.7971552,729.723936,159.7917024,988.25632,315.449152,146.3695392,8.49504,507.3804224,-154.609728,9098,9634,23084,11175,7164,13008,11005,17843,50,15042,2030,20482,0,0,0,3868
361.605536,143.566176,708.203168,94.2383104,737.935808,163.104768,60.9660704,645.62304,315.165984,-170.467136,5202,5382,11974,6210,4338,7092,6910,8911,50,7720,1980,14426,0,0,0,1095
602.864672,90.472176,299.874912,64.845472,464.961856,96.560288,36.0472864,787.20704,203.314624,-175.0544576,3833,3327,7687,3227,2148,8186,4552,5753,4600,4469,2310,9515,0,0,0,227
531.789504,33.413824,211.243328,54.085088,406.912416,69.092992,28.4017504,722.0784,163.671104,-209.6009536,1367,2398,5864,2144,1382,11045,3341,4350,8090,3161,4000,9095,0,0,0,562
304.688768,22.370272,182.360192,41.908864,369.251072,59.748448,32.3661024,387.94016,132.522624,-213.3954048,883,1854,4960,1580,900,11141,2619,3588,8620,2458,4040,8002,0,0,0,641
178.962176,11.893056,155.176064,34.546496,336.96992,50.97024,23.0215584,223.70272,118.364224,-209.969072,707,1637,4266,1358,579,11042,1997,2994,8910,2031,4080,7354,0,0,0,415
149.229536,0,144.982016,36.528672,317.997664,39.64352,23.0215584,175.56416,117.231552,-212.800752,325,1381,4148,1252,544,11112,2007,2825,9260,1771,4110,6966,0,0,0,913
226.251232,19.255424,149.512704,55.21776,361.322368,67.96032,39.7284704,169.9008,117.231552,-222.9098496,671,1529,5016,1354,872,11249,2564,3442,9200,1920,4060,7155,0,0,0,972
224.552224,26.051456,193.686912,67.393984,432.963872,87.78208,52.7541984,198.2176,127.142432,-237.4930016,1028,1521,4992,1988,1502,11197,3206,3764,8860,2041,4010,7301,0,0,0,1222
169.9008,57.199936,307.23728,60.031616,404.647072,144.41568,37.1799584,260.51456,139.884992,-234.0100352,487,1670,5957,1677,1629,10828,3015,6117,8230,2061,3500,6822,0,0,0,814
268.443264,113.9184864,154.609728,103.922656,498.658848,391.055008,109.6709664,328.47488,399.6066816,-220.304704,1833,7029,22719,5743,4296,11120,5976,21341,2770,9670,2260,17850,0,0,0,2687
513.666752,222.5134144,705.08832,128.1901536,849.504,297.609568,113.9184864,334.13824,470.6818496,-204.164128,9024,8745,20776,8667,5987,10329,8897,15476,50,12052,2050,21479,0,0,0,3420
267.876928,115.4475936,569.734016,83.3363424,580.777568,158.857248,38.5957984,622.9696,282.0636448,-167.352288,4687,4677,10796,4306,3421,8491,6059,8447,3190,5931,2210,11772,0,0,0,1445
536.886528,88.348416,287.132352,66.54448,461.847008,180.661184,21.6057184,722.0784,274.67296,-190.288896,2671,4794,11744,4049,3426,9807,3990,9391,3950,5634,3030,12113,0,0,0,1247
381.710464,119.780064,359.057024,90.61376,541.417216,170.183968,27.5522464,521.02912,277.221472,-228.799744,3409,4588,10437,5733,4150,11659,3061,8576,5170,6316,3100,13283,0,0,0,1278
123.17808,70.225664,381.993632,71.358336,471.757888,106.471168,36.6136224,260.51456,200.199776,-208.0152128,2940,3300,7329,3853,2919,12054,2428,5762,7550,4412,3060,10173,0,0,0,1522
62.29696,51.536576,390.488672,70.792,392.754016,87.78208,41.1443104,161.40576,174.14832,-199.7183904,1330,2535,6272,2779,2241,11969,2346,4727,8500,3473,3060,8659,0,0,0,1153
210.676992,188.873056,382.2768,169.334464,552.460768,238.710624,114.7679904,14.1584,300.15808,-127.4256,434,4561,11114,8648,6204,11257,6837,12020,2870,7636,3160,15471,0,0,0,4607
446.555936,264.1391104,883.48416,151.211712,688.664576,161.40576,120.9976864,215.20768,282.743248,-78.154368,4196,4440,8690,8812,5969,9651,8952,8280,2950,7332,3220,15040,0,0,0,3285
301.857088,111.85136,444.57376,70.508832,380.86096,101.94048,36.3304544,498.37568,191.704736,-128.2467872,3008,3064,6778,4236,3177,12033,4873,5645,7730,4353,4010,11028,0,0,0,616
444.007424,74.756352,421.92032,82.685056,374.914432,116.09888,51.6215264,651.2864,175.280992,-122.3002592,1839,2498,6292,2954,2445,12325,3932,5853,8140,3527,4530,10216,0,0,0,705
191.704736,46.72272,416.25696,101.374144,415.690624,93.44544,52.1878624,436.07872,159.98992,-217.2464896,1231,2102,5854,2599,2187,14841,2938,5261,10930,2927,4520,9238,0,0,0,1065
131.389952,29.73264,396.718368,101.090976,407.76192,70.792,36.3304544,319.97984,136.203808,-209.9124384,884,1648,5306,1974,1590,15236,2277,3997,12070,2350,4520,8308,0,0,0,649
82.685056,13.592064,346.597632,90.330592,361.322368,53.80192,29.2512544,359.62336,120.629568,-207.0241248,538,1443,4510,1468,1183,14942,1596,3651,12730,1986,4540,7742,0,0,0,1050
43.324704,12.176224,307.803616,88.065248,319.130336,50.97024,22.7383904,297.3264,113.2672,-201.1059136,496,1370,4158,1225,1042,14850,1353,3289,12850,1893,5080,8131,0,0,0,1609
8.778208,15.007904,265.328416,86.932576,319.696672,50.97024,18.7740384,209.54432,109.869184,-220.0781696,306,1233,3964,1264,935,14859,1134,3304,12930,1991,5580,8789,0,0,0,1222
2.548512,25.48512,227.383904,84.384064,322.528352,56.6336,21.3225504,212.376,105.904832,-167.1257536,328,1257,3485,1064,848,12335,1113,3367,10890,1887,5610,8653,0,0,0,518
17.273248,50.7720224,233.896768,86.649408,291.946208,56.6336,32.9324384,189.72256,108.736512,-156.3370528,550,1209,3181,871,703,11684,1825,3100,10400,1789,5570,8455,0,0,0,541
65.411808,61.4757728,259.948224,58.615776,287.41552,73.906848,47.9403424,155.7424,128.84144,-119.2703616,677,1387,3908,1863,1179,11240,2664,4146,9400,2508,5600,9643,0,0,0,807
184.625536,80.419712,305.538272,56.350432,276.0888,81.269216,66.3462624,237.86112,147.813696,-87.1591104,670,1526,4126,1982,1766,10859,3168,4729,8400,2875,5490,10125,0,0,0,680
224.835392,87.498912,256.550208,65.12864,308.65312,151.49488,68.6116064,283.168,190.8835488,-55.4726112,1196,2775,7423,4026,2870,9918,3745,8051,5650,4889,5470,13352,0,0,0,1300
327.625376,85.799904,280.902656,57.199936,312.051136,117.797888,49.9225184,404.93024,191.704736,-55.3310272,2357,2755,6712,3561,2708,9479,4212,6585,5520,4637,4100,11575,0,0,0,1276
311.767968,119.780064,295.061056,79.570208,391.055008,165.370112,74.5581344,305.82144,237.011616,-87.7254464,2383,3725,7702,5214,4223,9939,4576,8753,4930,6757,4110,15426,0,0,0,1788
199.916608,74.473184,287.698688,65.12864,295.627392,100.52464,42.8433184,351.12832,183.776032,-91.9163328,2368,2613,7069,2908,2306,9176,3914,6542,5580,3837,4070,10496,0,0,0,837
139.318656,40.776192,289.680864,62.29696,331.589728,125.443424,38.3126304,254.8512,180.094848,-174.5164384,2450,2419,8185,2088,1750,10021,3189,8238,5510,3069,4120,9260,0,0,0,1243
132.522624,65.978144,261.9304,70.792,426.734176,137.33648,45.6749984,118.93056,187.174048,-221.8904448,2297,2846,8740,2975,2089,10857,2937,7900,6230,3951,3730,10346,0,0,0,1223
153.760224,72.491008,355.092672,67.96032,446.555936,107.887008,40.0116384,175.56416,172.73248,-205.0702656,1537,2265,6475,2587,1912,10436,2661,5211,6290,3270,3910,9386,0,0,0,1081
75.889024,47.572224,323.661024,42.758368,329.324384,74.473184,32.3661024,339.8016,153.2222048,-117.4580864,814,1892,4844,1931,1457,7162,2114,3893,4350,2546,3590,7853,0,0,0,1166
54.368256,36.6985728,203.88096,31.14848,210.676992,58.898944,25.0037344,393.60352,143.4812256,-14.8096864,687,1586,4039,1541,1173,4175,1600,2879,1830,2172,3550,7188,0,0,0,972
